Date,ID,Distance (Km),Duration (HH:mm),Over speeding,Over RPM,Idle time,Acceleration,Deceleration,Total,Ranking,Target Variable,Quarter_bin,Month,Year,Duration_bin
31/01/2023,7090016098,10459.7,243.46666666666667,96,100,33,99,100,87,87,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016252,7350.2,200.36666666666667,92,100,47,100,100,88,75,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016149,10948.4,265.06666666666666,98,100,68,99,100,94,12,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016018,10567.4,233.66666666666666,89,100,27,98,99,83,147,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016060,9385.8,233.4,99,100,42,100,100,90,40,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016369,6963,179.08333333333334,99,100,53,100,100,92,22,Good,Q4_2022,1,2023,"(100, 200]"
31/01/2023,7090016179,7193.3,212.11666666666667,95,100,28,100,100,86,109,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016198,8755.7,203.66666666666666,93,100,56,98,100,90,40,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016021,10030.5,236.76666666666668,90,100,35,99,98,85,126,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016386,8674.6,211.36666666666667,86,100,44,100,100,86,109,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016391,9320.9,212.2,96,100,16,97,97,83,147,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016118,9574.7,238.33333333333334,88,100,35,100,99,85,126,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016258,9802.6,224.7,100,100,48,100,100,91,28,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016027,6609.5,155.16666666666666,72,100,58,100,99,83,147,Good,Q4_2022,1,2023,"(100, 200]"
31/01/2023,7090016047,9475.5,224.26666666666668,96,100,25,99,99,86,109,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016128,9671.6,217,96,100,57,98,99,91,28,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016388,8914.3,215.28333333333333,81,100,37,100,100,83,147,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016392,9302.7,218.91666666666666,98,100,28,100,100,87,87,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016217,10449.2,239.78333333333333,94,100,40,99,97,87,87,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016075,10375.6,238.56666666666666,96,100,20,100,100,85,126,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016385,8459.6,201.31666666666666,95,100,37,98,99,87,87,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016212,8736.2,207.3,88,98,64,99,97,88,75,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016083,8529.3,197.01666666666668,100,100,57,99,99,92,22,Good,Q4_2022,1,2023,"(100, 200]"
31/01/2023,7090016151,10920,260.76666666666665,96,100,26,99,100,86,109,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016294,7393.8,167.66666666666666,98,100,44,98,100,90,40,Good,Q4_2022,1,2023,"(100, 200]"
31/01/2023,7090016389,12321.8,291.03333333333336,94,100,32,98,99,86,109,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016035,10322.5,232.46666666666667,92,98,39,99,99,86,109,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016092,10357.9,225.65,80,100,48,100,100,84,142,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016245,11917.6,277.45,93,100,41,100,100,87,87,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016297,878.3,20.133333333333333,100,100,34,100,100,89,60,Good,Q4_2022,1,2023,"(0, 100]"
31/01/2023,7090016395,2798.9,137.78333333333333,99,100,100,100,100,100,1,Good,Q4_2022,1,2023,"(100, 200]"
31/01/2023,7090016068,10255.5,247.46666666666667,89,100,22,98,98,82,159,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016119,7515.6,223.85,96,100,26,100,100,86,109,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016175,10077.9,230.68333333333334,96,100,31,100,100,87,87,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016247,12069.1,277.31666666666666,81,100,36,100,100,83,147,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016293,5967.3,148.75,96,100,47,100,100,90,40,Good,Q4_2022,1,2023,"(100, 200]"
31/01/2023,7090016141,2622.7,130.78333333333333,82,100,60,98,99,87,87,Good,Q4_2022,1,2023,"(100, 200]"
31/01/2023,7090016398,2264.5,105.65,98,100,72,97,99,94,12,Good,Q4_2022,1,2023,"(100, 200]"
31/01/2023,7090016140,405.3,36.06666666666667,97,100,39,94,98,87,87,Good,Q4_2022,1,2023,"(0, 100]"
31/01/2023,7090016221,1988.8,83.46666666666667,93,100,56,100,100,90,40,Good,Q4_2022,1,2023,"(0, 100]"
31/01/2023,7090016393,8791.6,183.9,72,100,56,98,99,82,159,Good,Q4_2022,1,2023,"(100, 200]"
31/01/2023,7090016292,8910.4,222.55,93,100,35,100,99,86,109,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016005,11175.1,265.46666666666664,95,99,31,100,95,86,109,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016103,11083.6,252.56666666666666,80,95,71,100,98,87,87,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016139,9289.3,226.1,98,100,28,99,99,87,87,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016125,9229.1,207.71666666666667,89,100,21,99,99,83,147,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016065,11485,254.96666666666667,94,100,78,100,100,94,12,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016236,6723.8,156.43333333333334,97,100,37,100,100,88,75,Good,Q4_2022,1,2023,"(100, 200]"
31/01/2023,7090016213,8053.6,187.63333333333333,98,100,54,100,100,91,28,Good,Q4_2022,1,2023,"(100, 200]"
31/01/2023,7090016163,8324.1,202.31666666666666,92,95,56,100,99,89,60,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016233,8672.1,207.26666666666668,89,99,36,100,100,85,126,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016052,6959.2,143.98333333333332,82,100,74,100,99,89,60,Good,Q4_2022,1,2023,"(100, 200]"
31/01/2023,7090016219,9508.5,214.18333333333334,84,100,45,100,100,85,126,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016104,124.3,144,100,100,31,100,100,88,75,Good,Q4_2022,1,2023,"(100, 200]"
31/01/2023,7090012011,12193.2,277.4166666666667,98,100,28,98,99,86,109,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016215,9738.6,238.51666666666668,91,98,38,100,95,85,126,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016192,12395.9,273.65,89,99,42,100,100,86,109,Good,Q4_2022,1,2023,"(200, 300]"
31/01/2023,7090016230,10680.2,351.1333333333333,93,100,54,99,100,90,40,Good,Q4_2022,1,2023,"(300, 400]"
28/02/2023,7090016095,6114.7,153.51666666666668,100,100,24,100,100,87,92,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016184,5686.9,133.06666666666666,93,100,28,100,100,85,123,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016225,3303.4,67.1,93,98,70,100,95,91,35,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016137,9677.9,216.55,94,100,56,100,100,90,45,Good,Q1_2023,2,2023,"(200, 300]"
28/02/2023,7090016202,5449.2,122.93333333333334,92,100,55,100,100,90,45,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016025,4899.8,112.68333333333334,100,100,65,100,100,94,16,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016372,3768.3,107.13333333333334,100,100,45,100,100,90,45,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016296,6511.5,157.73333333333332,93,100,47,100,100,89,63,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016374,6681.7,143.95,95,100,61,100,100,91,35,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016243,3329.1,79.88333333333334,84,100,32,100,100,83,146,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016015,5249.8,133.68333333333334,93,100,33,100,100,86,109,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016363,3844.3,87.08333333333333,98,100,31,100,100,87,92,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016041,4562.6,102.86666666666666,93,100,39,100,100,87,92,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016203,7629,181.35,96,100,26,100,100,86,109,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,0,35927.6,1908.7666666666667,96,99,63,100,99,92,26,Good,Q1_2023,2,2023,"(1900, 2000]"
28/02/2023,7090016114,2078.3,67.76666666666667,98,100,54,100,100,91,35,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016170,3080.9,71.75,100,100,53,100,100,92,26,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016364,4953.3,114.66666666666667,86,100,36,100,100,84,136,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016145,5982.6,124.5,85,100,45,99,99,85,123,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016287,3423.1,79.13333333333334,85,100,25,99,99,82,155,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016208,2282.9,49.88333333333333,95,100,34,100,100,87,92,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016082,7401.6,156.43333333333334,84,99,55,99,90,85,123,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016117,5443.7,128.23333333333332,71,100,47,99,99,81,158,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016284,5753.2,129.03333333333333,94,100,40,100,100,88,75,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016370,4446.4,107.8,97,100,38,99,99,88,75,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016286,4465.1,103.85,96,100,54,100,100,91,35,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016078,1411.3,30.55,96,100,91,97,89,95,9,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016390,4975.8,109.4,95,100,35,100,100,87,92,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016115,7202.4,152.25,92,100,25,99,100,84,136,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016080,7134.8,153.88333333333333,81,100,22,100,99,80,160,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7092016010,648.1,16.55,93,100,70,100,100,92,26,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7092016030,1758.2,33.9,71,99,95,100,97,88,75,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7092016036,755.7,14.983333333333333,100,100,66,100,91,93,22,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7092016011,118.9,2.2333333333333334,100,100,100,100,100,100,1,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7092016016,140.2,3.3333333333333335,100,100,100,100,100,100,1,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7092016039,504.8,10.233333333333333,94,100,80,100,98,94,16,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7092016092,416.3,8.583333333333334,100,100,100,100,95,99,3,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7092016043,343.3,7,87,100,68,100,100,90,45,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016187,6116,136.23333333333332,96,100,47,100,100,90,45,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016168,5715,134.63333333333333,98,100,41,100,100,89,63,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016090,6905.7,146.98333333333332,91,100,58,99,98,89,63,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016048,5052,120.66666666666667,97,100,40,100,100,89,63,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016229,4578.4,100.98333333333333,86,100,25,100,96,82,155,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016040,5495.7,127.68333333333334,83,100,56,100,100,87,92,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016285,3915.3,83.26666666666667,92,100,53,100,100,89,63,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016100,5353.2,111.13333333333334,84,80,69,100,99,86,109,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016136,3013.9,69.6,100,100,81,100,100,97,7,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016127,4785.9,112.28333333333333,92,100,40,100,100,87,92,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016061,8173.3,190.68333333333334,95,100,6,100,100,82,155,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016049,4063.3,87.58333333333333,83,100,63,100,100,88,75,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016260,159.9,3.95,53,100,100,100,100,84,136,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016289,3310.4,82.83333333333333,100,100,39,100,100,89,63,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016234,5995.9,138.33333333333334,93,99,34,100,100,86,109,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016003,6104.4,138.25,100,98,42,99,97,89,63,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016013,4958.8,118.45,76,100,26,98,99,79,162,Risky,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016177,8020.7,176.16666666666666,88,100,52,99,94,86,109,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016375,7213.4,158.53333333333333,85,100,32,100,100,83,146,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016290,7703.8,169.21666666666667,86,100,36,99,100,84,136,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016026,8001.3,167.5,92,94,76,100,99,92,26,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016377,4133.1,96.21666666666667,89,100,34,100,100,85,123,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016200,735.4,34.28333333333333,96,100,51,93,95,88,75,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016058,4921.2,110.85,96,100,16,100,100,84,136,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016138,4458.1,108.85,100,100,41,100,100,90,45,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016194,3185.7,75.16666666666667,93,100,56,100,99,90,45,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016166,3960,94.25,97,100,22,99,99,85,123,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016056,3219.7,71.18333333333334,54,96,52,100,95,75,166,Risky,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016087,7030.3,165.81666666666666,86,99,15,100,100,80,160,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016209,8468.7,180.98333333333332,60,100,44,100,99,77,164,Risky,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016288,3609.5,76.08333333333333,98,100,44,100,100,90,45,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016210,4382.6,100.15,89,99,48,100,97,86,109,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016144,4998,117.81666666666666,99,99,35,98,98,88,75,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016226,5098,134.2,86,98,32,98,98,83,146,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016133,4927.7,120.86666666666666,100,100,72,100,100,95,9,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016101,5336.2,120.46666666666667,97,100,50,97,99,90,45,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016110,329.4,117.35,98,99,34,100,100,88,75,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016261,253.2,148.9,100,100,53,100,100,92,26,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016275,265.4,9.716666666666667,84,100,5,100,100,79,162,Risky,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016358,42.8,12.85,100,100,82,100,100,97,7,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016066,38.7,5.583333333333333,100,100,24,100,100,87,92,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016278,65.6,14.383333333333333,100,100,49,100,100,91,35,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016180,91.2,8.05,100,96,60,97,100,92,26,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016266,371.5,102.33333333333333,99,100,42,100,100,90,45,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016263,239.8,271.1666666666667,100,100,40,100,100,90,45,Good,Q1_2023,2,2023,"(200, 300]"
28/02/2023,7090016262,253.7,92.15,100,100,65,99,100,94,16,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016264,40,108.51666666666667,100,100,44,99,100,90,45,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090017101,165.5,122.4,99,100,49,100,100,91,35,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016362,160.8,3.8333333333333335,62,100,90,100,100,85,123,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016134,516.6,146.96666666666667,98,100,36,98,100,88,75,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016355,1013.9,35.25,94,100,28,100,100,86,109,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016162,61.5,112.45,100,100,61,100,100,93,22,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016034,3737.5,112.08333333333333,90,100,52,100,100,88,75,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016232,3976.1,86.33333333333333,86,100,72,100,100,90,45,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016010,4876.8,113.1,97,100,38,100,100,88,75,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016024,2936.5,63.666666666666664,90,100,65,100,100,90,45,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016282,8388.6,188.6,99,100,53,99,99,91,35,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016242,7774,182.33333333333334,87,100,35,99,93,83,146,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016365,3769.1,97.5,83,100,49,100,100,85,123,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016367,5142.7,124.3,96,100,34,99,100,87,92,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016279,7808.8,161.9,90,100,57,100,100,89,63,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016050,6406.5,155.41666666666666,93,100,28,100,100,85,123,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016012,5043.7,154.23333333333332,93,100,37,100,100,87,92,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016098,6051,135.5,99,100,33,99,99,88,75,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016252,4717.9,115.53333333333333,90,100,50,100,100,88,75,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016149,6457.8,146.53333333333333,100,100,74,99,99,95,9,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016018,4633.9,100.4,90,100,34,98,99,85,123,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016060,9306.6,207.3,98,100,73,100,100,95,9,Good,Q1_2023,2,2023,"(200, 300]"
28/02/2023,7090016369,6494.3,161.1,93,100,31,100,100,86,109,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016179,4460.8,104.95,94,100,25,99,100,85,123,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016198,4438.5,102.86666666666666,98,100,42,100,100,89,63,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016021,5891.4,131.96666666666667,100,99,29,100,99,87,92,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016386,4864.6,111.66666666666667,87,100,39,100,100,85,123,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016391,189.4,3.9166666666666665,100,100,24,100,100,87,92,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016118,5278.9,111.13333333333334,54,100,57,100,95,77,164,Risky,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016258,6387.4,139.98333333333332,100,100,41,100,100,90,45,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016027,5317.7,119.65,75,99,44,99,98,81,158,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016047,6822.3,158.31666666666666,92,99,30,99,99,85,123,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016128,6745,149.73333333333332,99,100,31,100,98,88,75,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016388,5109.8,120,87,100,47,100,100,86,109,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016392,5541.4,125.98333333333333,100,100,27,100,100,87,92,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016217,8583.2,192.95,88,100,49,99,96,86,109,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016075,5187.8,117.08333333333333,93,100,21,99,100,84,136,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016385,6618.6,155.4,95,100,33,100,100,87,92,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016212,4922.3,112.6,95,97,64,99,94,91,35,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016083,4235.3,97.76666666666667,100,100,64,100,100,94,16,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016151,4997.7,118.41666666666667,93,100,22,100,100,84,136,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016294,2707.4,58.416666666666664,95,97,35,100,100,86,109,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016389,3971.6,95.18333333333334,100,100,17,100,100,86,109,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016035,3537.1,80.36666666666666,90,99,39,99,100,86,109,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016092,3397.5,77.08333333333333,98,100,48,100,100,90,45,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016245,5564.9,124.46666666666667,87,100,45,99,100,86,109,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016395,2518.2,123.76666666666667,99,100,100,100,100,99,3,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016068,7705.2,182.81666666666666,92,100,21,99,99,83,146,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016119,3993.7,92.93333333333334,99,100,33,100,100,88,75,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016175,5836.4,133.75,98,100,29,99,100,87,92,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016247,3992,90.63333333333334,81,100,37,100,100,83,146,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016293,4695.8,100.26666666666667,92,100,65,100,99,91,35,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016141,2564.3,127.1,86,100,72,99,100,90,45,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016398,2658.5,118.9,98,100,80,97,99,95,9,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016140,48.2,4.55,100,100,70,88,96,92,26,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016221,186,22.8,100,100,58,99,100,93,22,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016393,5289.2,114.41666666666667,86,100,34,98,98,83,146,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016292,3251.4,79.81666666666666,99,100,41,100,100,89,63,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016005,6189.5,161.3,88,98,38,99,94,84,136,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016103,7681.9,179.35,86,95,44,100,98,85,123,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016139,3475,73.16666666666667,100,100,37,100,100,89,63,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016125,8192.6,181.83333333333334,96,100,32,100,100,87,92,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016065,5616.7,124.01666666666667,99,100,90,100,100,98,5,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016236,5205.2,123.8,98,100,36,100,100,88,75,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016213,6712.8,148.46666666666667,97,100,69,100,100,94,16,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016163,5998.2,130,98,98,53,100,99,91,35,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016233,3516.9,95.6,90,100,27,100,100,84,136,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016052,5469.1,115.78333333333333,97,100,61,100,100,92,26,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016219,4258,89.73333333333333,92,100,55,100,100,89,63,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016104,35.2,85.95,100,100,40,100,100,90,45,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090012011,3954.4,90.08333333333333,100,100,32,99,100,88,75,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016215,5533.6,125.35,95,97,40,100,99,87,92,Good,Q1_2023,2,2023,"(100, 200]"
28/02/2023,7090016192,3477.5,78.71666666666667,85,100,36,98,99,83,146,Good,Q1_2023,2,2023,"(0, 100]"
28/02/2023,7090016230,7950.9,297.28333333333336,88,100,57,99,100,88,75,Good,Q1_2023,2,2023,"(200, 300]"
31/03/2023,7090016095,6114.2,139.66666666666666,100,100,28,99,100,88,87,Good,Q1_2023,3,2023,"(100, 200]"
31/03/2023,7090016184,3780.9,82.95,98,100,45,100,100,90,50,Good,Q1_2023,3,2023,"(0, 100]"
31/03/2023,7090016225,4887.9,118.48333333333333,96,100,57,100,98,91,31,Good,Q1_2023,3,2023,"(100, 200]"
31/03/2023,7090016137,6195.3,141.7,100,100,45,100,100,90,50,Good,Q1_2023,3,2023,"(100, 200]"
31/03/2023,7090016202,7161.3,164.5,92,96,39,100,100,86,122,Good,Q1_2023,3,2023,"(100, 200]"
31/03/2023,7090016025,4841.3,119.93333333333334,100,99,75,96,95,94,12,Good,Q1_2023,3,2023,"(100, 200]"
31/03/2023,7090016372,7701.3,191.13333333333333,98,100,54,99,100,91,31,Good,Q1_2023,3,2023,"(100, 200]"
31/03/2023,7090016296,2990.4,75.98333333333333,98,92,39,97,95,86,122,Good,Q1_2023,3,2023,"(0, 100]"
31/03/2023,7090016374,6294.1,137.36666666666667,99,100,49,100,100,91,31,Good,Q1_2023,3,2023,"(100, 200]"
31/03/2023,7090016243,6400.3,142.21666666666667,93,100,27,98,99,85,138,Good,Q1_2023,3,2023,"(100, 200]"
